Age,SSec_Category,Gender,Hobby,Education_Duration,Housing,Profession,Loan Status,Working_Hours,Investment,Loan,Dependents,Marital_Status,Yearly_Breaks,Number_of_Siblings,Employer_Kind,City,Income,Answer,Country,Debt_Paid,Id
55.0,4,F,12,15.0,Apartment,11,Not Applied,42.0,15044.0,2000.0,1,Single,1,2,Self-employed,38,425520.35,1,Canada,49756,285
48.0,4,F,15,11.0,Bungalow,7,EMI,,20.0,2000.0,2,Married,1,3,MNC,38,178363.521,0,Canada,49248,287
23.0,4,M,9,14.0,Apartment,3,EMI,42.0,20.0,2000.0,2,,1,3,,38,373479.189,0,Canada,31998,288
48.0,4,F,5,5.0,Bungalow,2,EMI,42.0,20.0,2000.0,1,Single,1,4,Self-employed,6,199107.292,0,Canada,13565,289
34.0,4,F,9,14.0,Apartment,9,EMI,47.0,20.0,2000.0,1,Single,1,2,MNC,38,194220.637,0,Canada,47772,290
27.0,4,F,9,14.0,Trailer,10,Applied,58.0,20.0,2000.0,2,Separated,0,4,Self-employed,38,218504.83800000002,0,Canada,48517,292
19.0,4,F,15,11.0,Apartment,11,EMI,47.0,20.0,2000.0,4,Separated,1,3,MNC,38,227756.28600000002,0,Canada,20983,293
63.0,4,F,11,10.0,Bungalow,13,EMI,18.0,20.0,2000.0,1,Single,0,3,Self-employed,38,108955.84599999999,0,Canada,48022,295
35.0,4,M,9,14.0,Condo,11,Paid,62.0,20.0,2000.0,2,Married,1,4,,38,53730.001,0,Canada,14928,296
37.0,1,M,12,15.0,Bungalow,9,EMI,42.0,3484.0,2000.0,6,,0,4,MNC,38,162212.953,0,Canada,38086,297
22.0,4,F,11,10.0,Condo,2,EMI,42.0,20.0,2000.0,4,Separated,0,2,MNC,38,278719.24,0,Canada,33717,298
36.0,4,F,11,10.0,Bungalow,11,EMI,82.0,20.0,2000.0,2,Married,0,2,MNC,38,167529.02,0,Canada,43713,299
46.0,4,F,9,14.0,Condo,0,EMI,42.0,7708.0,2000.0,1,Single,1,2,MNC,38,146798.795,1,Canada,10638,300
19.0,1,M,15,11.0,Condo,7,EMI,,20.0,2000.0,2,Separated,0,4,MNC,38,153265.869,0,Canada,28972,301
53.0,4,F,11,10.0,Trailer,11,EMI,42.0,4406.0,2000.0,1,Single,0,2,Self-employed,38,238404.47199999998,1,Canada,43419,303
22.0,1,M,15,11.0,,0,EMI,42.0,20.0,2000.0,6,Single,0,2,,24,298733.92600000004,0,Canada,36799,304
24.0,4,F,7,13.0,Bungalow,12,EMI,47.0,20.0,2000.0,2,,0,4,MNC,38,195886.78699999998,0,Canada,38677,306
33.0,4,F,7,13.0,Bungalow,0,EMI,,20.0,2000.0,1,Single,0,4,MNC,38,200937.168,1,Canada,22458,308
39.0,4,F,15,11.0,Trailer,4,Paid,56.0,20.0,2000.0,1,Single,0,2,MNC,38,35895.859,1,Canada,42615,309
24.0,4,F,9,14.0,Apartment,11,EMI,42.0,20.0,2000.0,2,Separated,1,3,Self-employed,38,62238.876,0,Canada,42953,310
17.0,2,M,15,11.0,Apartment,9,EMI,27.0,20.0,2000.0,4,Separated,1,2,,38,860877.87,0,Canada,44351,312
34.0,2,M,9,14.0,Trailer,9,Critical,42.0,20.0,2000.0,2,Married,1,4,MNC,38,204126.31399999998,1,Canada,23104,313
20.0,4,F,15,11.0,Trailer,11,EMI,17.0,20.0,2000.0,4,Separated,0,3,MNC,38,202334.139,0,Canada,28480,314
22.0,4,F,15,11.0,,6,EMI,,20.0,2000.0,2,,0,3,Self-employed,38,193808.232,0,Canada,33702,315
27.0,4,M,15,11.0,Apartment,12,EMI,42.0,20.0,2000.0,2,Separated,1,4,Self-employed,38,419999.239,0,Canada,45722,318
60.0,4,M,11,10.0,,7,EMI,26.0,20.0,2000.0,2,Engaged,1,3,Self-employed,38,157248.889,0,Canada,42591,319
41.0,4,F,15,11.0,,2,EMI,52.0,20.0,3485.0,1,Single,0,3,Self-employed,38,54236.691,0,Canada,42002,321
33.0,4,F,11,10.0,Condo,13,EMI,,20.0,2000.0,2,Married,0,3,Self-employed,38,191506.676,0,Canada,38145,322
74.0,4,F,12,15.0,Slum,2,Critical,12.0,20.0,2000.0,1,,0,2,MNC,38,168401.579,0,Canada,45095,324
61.0,4,F,11,10.0,,4,Critical,47.0,20.0,2000.0,1,Single,1,3,MNC,38,74026.738,0,Canada,47394,325
21.0,2,M,8,12.0,Slum,9,EMI,17.0,20.0,2000.0,4,Separated,0,2,MNC,38,206847.158,0,Canada,18426,326
41.0,4,M,15,11.0,Trailer,9,EMI,52.0,20.0,3887.0,6,Single,1,4,MNC,38,187028.685,1,Canada,22923,327
56.0,4,F,11,10.0,,5,Critical,42.0,20.0,2000.0,1,Single,0,3,,38,320458.39,0,Canada,21227,328
64.0,4,F,11,10.0,Slum,13,EMI,,2070.0,2000.0,2,Separated,1,2,MNC,38,133346.365,0,Canada,27897,329
39.0,2,F,15,11.0,,2,EMI,47.0,20.0,2000.0,2,Separated,0,2,MNC,38,202582.242,0,Canada,36632,330
53.0,4,F,0,7.0,Apartment,0,Applied,42.0,20.0,2000.0,1,,1,3,Self-employed,38,105187.713,0,Canada,31018,333
51.0,4,F,11,10.0,Condo,13,EMI,42.0,20.0,2000.0,1,Single,0,4,Self-employed,38,244359.483,0,Canada,20137,334
15.0,4,F,4,4.0,Apartment,7,EMI,50.0,20.0,2000.0,3,Separated,0,3,MNC,25,269362.282,0,Canada,22800,335
28.0,4,F,11,10.0,Bungalow,2,EMI,,20.0,2000.0,3,Separated,0,4,,38,91471.28,0,Canada,16655,336
47.0,4,F,12,15.0,Condo,9,EMI,62.0,20.0,2000.0,2,Separated,1,2,MNC,38,73978.512,0,Canada,49695,337
17.0,2,F,11,10.0,Apartment,11,EMI,32.0,20.0,2000.0,5,Separated,0,2,MNC,13,96772.12,0,Canada,16334,338
24.0,4,F,7,13.0,,11,EMI,42.0,20.0,2000.0,2,Separated,0,4,MNC,38,93541.196,0,Canada,47252,340
36.0,4,F,8,12.0,,2,EMI,42.0,7318.0,2000.0,1,Single,1,3,Self-employed,38,301141.34,1,Canada,30299,341
31.0,4,F,11,10.0,,4,EMI,,20.0,2000.0,2,Separated,0,2,Self-employed,38,77497.647,0,Canada,48886,343
41.0,4,F,9,14.0,,11,Critical,44.0,20.0,2000.0,2,Separated,0,2,MNC,38,243276.38100000002,0,Canada,11911,345
28.0,4,M,8,12.0,Apartment,9,EMI,42.0,20.0,2000.0,5,Married,1,4,Self-employed,38,143321.83,0,Canada,17639,347
54.0,4,F,7,13.0,Bungalow,7,EMI,27.0,20.0,2000.0,2,Divorced,0,3,Self-employed,19,92859.055,0,Canada,17683,348
29.0,4,F,9,14.0,Bungalow,9,EMI,27.0,20.0,2000.0,4,Separated,0,4,Self-employed,38,160626.124,0,Canada,41099,349
31.0,4,F,9,14.0,Condo,3,EMI,,20.0,2000.0,1,Single,0,4,MNC,38,123562.075,1,Canada,16968,350
24.0,4,F,11,10.0,Condo,7,EMI,42.0,20.0,2000.0,1,,0,2,Self-employed,38,191773.105,0,Canada,38422,351
31.0,4,F,9,14.0,Trailer,3,EMI,42.0,20.0,2000.0,1,Single,1,2,,38,112662.91,1,Canada,48554,352
57.0,4,F,9,14.0,Condo,9,EMI,42.0,20.0,2000.0,1,Single,0,2,Self-employed,38,362716.44200000004,1,Canada,13731,354
63.0,3,F,1,8.0,Apartment,7,EMI,42.0,20.0,2000.0,5,Engaged,1,2,Self-employed,38,159148.72400000002,0,Canada,30906,356
38.0,4,F,8,12.0,Condo,12,EMI,,20.0,2000.0,1,Single,1,4,MNC,38,91835.665,1,Canada,24126,357
40.0,4,M,11,10.0,Bungalow,0,EMI,37.0,20.0,2000.0,6,Single,0,3,Self-employed,38,114457.95599999999,0,Canada,49889,358
60.0,4,F,12,15.0,,9,EMI,42.0,20.0,2000.0,1,Single,1,3,Self-employed,38,267368.905,1,Canada,24215,361
41.0,4,F,9,14.0,Trailer,3,EMI,47.0,20.0,3564.0,2,Married,1,2,Self-employed,38,166035.705,1,Canada,29158,363
20.0,4,F,11,10.0,Trailer,11,EMI,,20.0,2000.0,2,Divorced,0,2,Self-employed,38,405374.409,0,Canada,37010,364
26.0,4,F,11,10.0,Trailer,2,EMI,42.0,20.0,2000.0,1,Single,1,2,Self-employed,38,95645.73300000001,0,Canada,43695,365
54.0,4,F,15,11.0,Bungalow,11,Critical,47.0,20.0,2000.0,1,Single,0,4,MNC,38,181775.08800000002,0,Canada,44264,366
55.0,4,M,9,14.0,Bungalow,3,EMI,47.0,20.0,2000.0,2,Married,0,2,,38,212135.735,1,Canada,23777,368
37.0,4,M,11,10.0,,11,EMI,42.0,20.0,2000.0,5,,1,3,Self-employed,38,481672.658,0,Canada,27199,369
24.0,4,M,15,11.0,,0,Not Applied,17.0,20.0,2000.0,5,Separated,1,2,Self-employed,38,186923.207,0,Canada,41716,370
15.0,4,F,1,8.0,Condo,7,EMI,,20.0,2000.0,4,Separated,1,4,Self-employed,38,89934.85,0,Canada,42899,371
18.0,4,M,15,11.0,Trailer,0,Applied,12.0,20.0,2000.0,4,Separated,1,3,Self-employed,38,352603.26700000005,0,Canada,25722,375
31.0,4,M,11,10.0,Apartment,2,EMI,42.0,20.0,2000.0,6,Single,0,3,,38,262971.88300000003,0,Canada,40243,376
21.0,4,F,15,11.0,Apartment,11,EMI,42.0,20.0,2000.0,2,Separated,0,4,MNC,38,41951.434,0,Canada,42271,377
36.0,4,F,11,10.0,Condo,11,EMI,52.0,20.0,2000.0,1,Single,0,3,MNC,38,174898.41199999998,0,Canada,20082,379
44.0,4,M,4,4.0,Apartment,2,EMI,47.0,20.0,4339.0,2,Married,0,2,MNC,38,207248.613,0,Canada,33217,381
23.0,4,F,15,11.0,Slum,2,EMI,42.0,20.0,2000.0,1,Single,0,2,Self-employed,38,346840.97,0,Canada,38861,382
44.0,4,M,15,11.0,,11,EMI,42.0,20.0,2000.0,2,Married,0,4,Self-employed,38,106233.07,0,Canada,11238,383
21.0,4,M,11,10.0,Bungalow,7,EMI,,20.0,2000.0,2,Separated,1,2,Self-employed,38,394733.49700000003,0,Canada,40892,385
27.0,4,F,11,10.0,Bungalow,6,EMI,42.0,20.0,2000.0,2,Divorced with Children,1,4,Self-employed,38,138575.358,0,Canada,22695,386
17.0,4,M,15,11.0,,0,EMI,18.0,20.0,2000.0,4,Separated,1,3,MNC,38,20962.084,0,Canada,28857,388
17.0,4,M,11,10.0,Bungalow,7,EMI,42.0,20.0,2000.0,3,Separated,1,2,MNC,38,226886.24,0,Canada,16038,389
44.0,4,F,7,13.0,Trailer,2,Critical,,20.0,2000.0,2,Divorced with Children,1,4,,38,272029.641,0,Canada,31810,392
32.0,4,M,11,10.0,Apartment,7,EMI,37.0,20.0,2000.0,2,Separated,1,2,MNC,38,193157.0,0,Canada,22129,394
42.0,4,F,15,11.0,Slum,12,EMI,42.0,20.0,2000.0,1,Single,0,4,Self-employed,38,116649.121,0,Canada,36458,395
43.0,4,M,15,11.0,Slum,5,EMI,42.0,20.0,2000.0,5,,0,4,MNC,38,98966.196,0,Canada,11800,396
18.0,4,M,11,10.0,Trailer,9,EMI,37.0,20.0,2000.0,3,Separated,1,2,MNC,38,134778.739,0,Canada,38749,397
23.0,4,F,9,14.0,,3,EMI,57.0,20.0,2000.0,1,Single,0,3,Self-employed,38,85014.099,1,Canada,12224,398
50.0,4,F,9,14.0,Bungalow,3,Paid,,20.0,2000.0,1,Single,1,2,MNC,38,133782.284,1,Canada,36574,399
18.0,4,F,15,11.0,Bungalow,5,EMI,42.0,20.0,2000.0,4,Separated,0,2,,38,425427.89200000005,0,Canada,48432,400
26.0,4,M,15,11.0,Trailer,7,EMI,42.0,20.0,2000.0,2,Separated,1,3,Self-employed,38,99531.513,0,Canada,14552,401
48.0,4,F,9,14.0,Bungalow,10,Overdue,42.0,20.0,2000.0,1,Single,1,4,MNC,38,292812.428,1,Canada,15590,402
39.0,4,F,12,15.0,Slum,3,EMI,67.0,20.0,3977.0,1,,0,2,MNC,38,436620.028,1,Canada,36065,405
44.0,4,F,11,10.0,Bungalow,2,Critical,27.0,20.0,2000.0,1,Single,0,4,MNC,38,320409.788,0,Canada,26851,407
39.0,2,M,15,11.0,Bungalow,7,Applied,26.0,20.0,2000.0,2,Married,0,3,MNC,38,37385.912000000004,0,Canada,43315,410
22.0,2,M,11,10.0,,5,EMI,42.0,20.0,2000.0,5,Separated,0,4,MNC,38,239882.06699999998,0,Canada,14183,411
31.0,4,M,15,11.0,Slum,3,EMI,42.0,20.0,2000.0,5,Married,1,2,Self-employed,38,113540.37,0,Canada,38188,412
44.0,4,F,10,17.0,Trailer,3,EMI,,15044.0,2000.0,1,Single,0,2,Self-employed,38,190874.68,1,Canada,43585,413
29.0,4,F,15,11.0,Slum,6,Overdue,42.0,20.0,2000.0,1,,0,3,Self-employed,38,1038188.572,0,Canada,29771,414
50.0,4,F,3,3.0,,6,EMI,42.0,20.0,2000.0,1,Single,0,2,,25,186640.277,0,Canada,25808,416
32.0,2,F,1,8.0,Apartment,6,Applied,42.0,20.0,2000.0,2,Divorced with Children,0,4,Self-employed,38,237377.233,0,Canada,48315,418
32.0,4,M,11,10.0,Slum,13,Overdue,42.0,20.0,2000.0,5,Married,1,3,MNC,38,239372.146,0,Canada,22840,419
18.0,4,F,15,11.0,Trailer,11,EMI,,20.0,2000.0,1,Single,0,2,Self-employed,38,56682.525,0,Canada,28612,420
15.0,4,F,1,8.0,Apartment,5,EMI,20.0,2196.0,2000.0,4,Separated,1,2,MNC,38,171295.06399999998,0,Canada,17854,421
30.0,4,M,9,14.0,Bungalow,3,Overdue,42.0,20.0,2000.0,6,Single,1,4,Self-employed,38,96662.791,1,Canada,10557,422
27.0,4,F,11,10.0,Slum,4,EMI,42.0,20.0,2000.0,2,,1,3,Self-employed,38,196477.06699999998,0,Canada,13475,423
23.0,4,F,11,10.0,Trailer,13,EMI,62.0,20.0,2000.0,1,Single,0,4,Self-employed,38,137958.43099999998,0,Canada,24068,425
61.0,4,F,11,10.0,Slum,3,Paid,42.0,20.0,2000.0,1,Single,0,2,Self-employed,38,216636.782,1,Canada,34620,428
45.0,4,F,12,15.0,Slum,9,Applied,42.0,20.0,2000.0,1,Single,0,2,MNC,38,291441.498,0,Canada,11436,429
78.0,4,F,11,10.0,Slum,9,EMI,26.0,20.0,2000.0,2,Engaged,0,4,MNC,38,105410.109,0,Canada,19754,430
28.0,4,M,7,13.0,Condo,7,EMI,27.0,20.0,2000.0,6,Single,1,2,MNC,38,27629.09,1,Canada,42293,433
31.0,4,F,12,15.0,Slum,9,EMI,52.0,20.0,2000.0,1,Single,1,4,Self-employed,38,209181.23899999997,1,Canada,25078,435
32.0,2,F,11,10.0,,4,Applied,62.0,614.0,2000.0,2,Separated,0,2,Self-employed,38,289449.655,0,Canada,33049,436
21.0,4,F,15,11.0,Apartment,0,EMI,42.0,20.0,2000.0,1,Single,0,3,MNC,38,76186.417,0,Canada,32974,438
40.0,4,M,15,11.0,Apartment,0,Applied,42.0,20.0,2000.0,6,Single,1,3,Self-employed,38,339361.145,0,Canada,25142,439
27.0,4,F,9,14.0,Bungalow,9,EMI,42.0,20.0,2000.0,2,Separated,0,4,,38,363937.407,0,Canada,48256,440
22.0,4,F,11,10.0,Bungalow,1,Not Applied,42.0,20.0,2000.0,4,Separated,0,3,Self-employed,38,191945.90300000002,0,Canada,31521,442
25.0,4,F,6,6.0,Slum,2,EMI,42.0,20.0,2000.0,3,Separated,1,4,MNC,25,404800.797,0,Canada,45994,444
18.0,4,F,15,11.0,Apartment,11,EMI,37.0,20.0,2000.0,2,Separated,1,3,Self-employed,38,294969.363,0,Canada,23857,445
42.0,2,M,11,10.0,,3,EMI,42.0,20.0,2000.0,5,Engaged,1,3,MNC,38,284189.692,0,Canada,10150,446
49.0,0,F,11,10.0,Apartment,2,EMI,42.0,20.0,2000.0,1,Single,1,3,MNC,38,60611.312999999995,0,Canada,39756,447
18.0,4,F,11,10.0,Bungalow,6,EMI,,20.0,2000.0,1,Single,1,2,,38,142638.955,0,Canada,48497,448
15.0,4,M,1,8.0,,9,EMI,7.0,20.0,2000.0,4,Separated,1,2,MNC,38,256767.2,0,Canada,11755,449
43.0,4,F,15,11.0,Trailer,2,Paid,57.0,20.0,2000.0,1,Single,1,3,MNC,38,202616.72199999998,1,Canada,49587,451
42.0,4,M,11,10.0,Slum,11,Critical,42.0,20.0,2000.0,6,Single,1,2,MNC,38,233214.444,1,Canada,40828,454
38.0,1,F,8,12.0,Trailer,6,EMI,,20.0,2000.0,1,Single,0,3,MNC,38,80694.043,1,Canada,15732,455
36.0,2,F,15,11.0,Bungalow,13,EMI,52.0,20.0,2000.0,1,Single,1,4,MNC,38,350465.341,0,Canada,32636,457
30.0,4,F,15,11.0,Trailer,9,EMI,42.0,20.0,2000.0,1,,0,4,Self-employed,38,118699.349,0,Canada,11142,459
42.0,4,F,7,13.0,Condo,4,EMI,42.0,20.0,2000.0,4,Separated,1,4,Self-employed,38,116936.707,0,Canada,21531,460
22.0,4,M,9,14.0,Condo,12,EMI,22.0,20.0,2000.0,2,Separated,0,4,,38,173018.083,0,Canada,48449,464
50.0,4,F,11,10.0,,13,EMI,42.0,20.0,2000.0,5,Married,1,4,MNC,38,30330.912999999997,0,Canada,31431,466
36.0,4,F,15,11.0,Apartment,13,EMI,42.0,20.0,2000.0,1,Single,1,4,MNC,38,31063.069,0,Canada,34544,467
28.0,4,M,9,14.0,Apartment,12,EMI,,20.0,2000.0,6,Single,0,4,MNC,38,112757.56,1,Canada,17001,469
58.0,4,F,15,11.0,,9,EMI,42.0,20.0,2000.0,5,Separated,1,3,Self-employed,38,209898.64,1,Canada,30707,470
33.0,4,F,11,10.0,Slum,2,EMI,42.0,20.0,2000.0,2,Separated,1,2,,38,293354.547,0,Canada,36068,472
15.0,4,F,6,6.0,Bungalow,7,EMI,,20.0,2000.0,2,Separated,1,3,Self-employed,38,217725.396,0,Canada,35796,476
20.0,4,F,15,11.0,Slum,5,EMI,32.0,20.0,2000.0,4,,1,3,Self-employed,38,284208.148,0,Canada,31002,477
25.0,4,F,0,7.0,Condo,7,EMI,42.0,20.0,2000.0,2,Separated,1,4,Self-employed,38,164733.541,0,Canada,12290,478
21.0,4,M,11,10.0,,7,EMI,37.0,20.0,2000.0,5,Separated,1,2,Self-employed,38,195772.625,0,Canada,10391,479
31.0,4,F,7,13.0,Condo,2,EMI,47.0,20.0,2000.0,1,Single,0,4,,31,108371.772,0,Canada,33876,480
26.0,4,F,9,14.0,Slum,9,Overdue,22.0,20.0,2000.0,2,Separated,1,3,Self-employed,38,77456.24,0,Canada,40585,482
39.0,4,M,11,10.0,Slum,2,EMI,,20.0,2000.0,5,Divorced,0,2,Self-employed,38,193412.697,0,Canada,21585,483
50.0,2,F,2,9.0,Apartment,9,EMI,42.0,614.0,2000.0,3,Separated,1,4,MNC,38,267099.337,0,Canada,11444,484
23.0,2,M,15,11.0,Slum,0,EMI,22.0,20.0,2000.0,4,Divorced,1,2,MNC,38,189499.72100000002,0,Canada,41538,485
57.0,4,F,11,10.0,Slum,13,Applied,47.0,20.0,2000.0,1,Single,1,2,MNC,38,281818.915,0,Canada,34965,487
36.0,4,F,9,14.0,Apartment,11,EMI,62.0,15044.0,2000.0,1,Single,0,4,MNC,38,87214.19900000001,1,Canada,25962,489
38.0,4,M,11,10.0,Condo,7,EMI,,20.0,2000.0,2,Separated,1,3,MNC,38,349439.74799999996,0,Canada,49667,490
33.0,4,M,7,13.0,Slum,3,EMI,62.0,20.0,2000.0,2,Separated,1,2,Self-employed,38,28821.048,0,Canada,39704,492
31.0,4,F,9,14.0,,2,EMI,22.0,20.0,2000.0,4,Separated,1,3,Self-employed,38,175885.051,0,Canada,44884,494
21.0,4,F,4,4.0,Bungalow,7,EMI,,20.0,2000.0,4,Separated,0,3,Self-employed,7,403367.161,0,Canada,36526,497
24.0,4,M,15,11.0,Bungalow,9,EMI,37.0,20.0,2000.0,2,Separated,1,2,Self-employed,38,68907.11099999999,0,Canada,48606,498
70.0,4,F,11,10.0,Bungalow,9,EMI,22.0,20.0,2000.0,1,Single,0,2,MNC,38,308681.952,0,Canada,49758,499
21.0,4,F,11,10.0,Condo,4,Applied,42.0,20.0,2000.0,2,Separated,1,3,Self-employed,30,318376.648,0,Canada,18529,500
50.0,4,F,15,11.0,Apartment,0,EMI,42.0,20.0,2000.0,1,Single,1,4,Self-employed,38,47779.32,0,Canada,43846,502
56.0,4,M,15,11.0,Apartment,7,EMI,44.0,20.0,2000.0,5,Married,1,2,MNC,9,177653.919,0,Canada,23600,503
23.0,4,M,9,14.0,Bungalow,11,EMI,,20.0,2000.0,2,,0,2,,38,174927.491,0,Canada,43247,504
41.0,4,F,15,11.0,,3,EMI,42.0,20.0,2000.0,1,Single,1,4,MNC,38,110335.462,0,Canada,47134,507
45.0,2,M,11,10.0,Condo,0,Applied,42.0,20.0,2000.0,5,Divorced with Children,0,2,Self-employed,38,538371.165,0,Canada,30412,508
37.0,4,M,11,10.0,Apartment,7,EMI,42.0,20.0,2000.0,5,Married,0,2,Self-employed,38,95836.135,0,Canada,43146,509
47.0,4,F,8,12.0,Apartment,5,EMI,44.0,20.0,3380.0,5,Divorced,1,2,Self-employed,38,147057.568,0,Canada,34005,510
30.0,4,F,8,12.0,Apartment,2,EMI,47.0,20.0,2000.0,2,Separated,1,4,,38,37918.884,0,Canada,29954,512
32.0,4,F,15,11.0,Slum,9,EMI,52.0,20.0,2000.0,1,,1,3,MNC,38,334685.423,1,Canada,14074,513
26.0,4,F,11,10.0,Apartment,2,EMI,47.0,20.0,2000.0,2,Married,1,2,Self-employed,38,188625.85199999998,0,Canada,40826,514
55.0,4,M,8,12.0,Apartment,9,EMI,40.0,20.0,2000.0,5,Engaged,0,4,Self-employed,38,216693.437,0,Canada,36694,515
23.0,0,M,15,11.0,Slum,0,EMI,22.0,20.0,2000.0,2,Separated,1,3,Self-employed,38,273015.589,0,Canada,30704,516
18.0,4,F,15,11.0,Slum,9,EMI,26.0,20.0,2000.0,4,Separated,0,4,Self-employed,38,216490.445,0,Canada,48863,517
19.0,4,M,15,11.0,Trailer,9,EMI,,20.0,2000.0,5,Separated,0,5,Self-employed,38,205619.53600000002,0,Canada,16246,518
36.0,4,F,9,14.0,Trailer,3,Paid,82.0,15044.0,2000.0,1,Single,1,4,,38,101937.881,1,Canada,34326,520
22.0,2,F,15,11.0,Trailer,5,Applied,52.0,20.0,2000.0,2,,0,4,Self-employed,38,243467.98100000003,0,Canada,11299,522
35.0,4,F,15,11.0,Condo,12,Applied,47.0,20.0,2000.0,1,Single,0,4,MNC,38,183874.74899999998,1,Canada,37758,523
42.0,4,F,15,11.0,,6,EMI,60.0,20.0,2000.0,5,Married,0,2,MNC,38,180185.50100000002,1,Canada,35182,524
40.0,4,F,9,14.0,Slum,3,EMI,42.0,20.0,2000.0,1,Single,1,4,MNC,38,212525.323,1,Canada,12696,526
72.0,4,M,15,11.0,Apartment,0,EMI,11.0,20.0,2000.0,2,Married,0,4,Self-employed,38,107015.375,0,Canada,11983,527
42.0,4,F,12,15.0,Slum,9,Critical,42.0,20.0,2000.0,1,Single,1,4,MNC,38,200754.152,0,Canada,46696,529
24.0,4,F,11,10.0,,6,EMI,42.0,20.0,2000.0,2,,0,3,MNC,38,107498.962,0,Canada,15947,531
39.0,4,M,7,13.0,Bungalow,3,EMI,52.0,20.0,2000.0,6,Single,0,2,MNC,38,96744.771,1,Canada,35625,533
37.0,4,F,2,9.0,Bungalow,12,Applied,52.0,20.0,2000.0,1,Single,1,3,MNC,38,207194.84100000001,0,Canada,35768,535
55.0,2,M,3,3.0,Apartment,8,EMI,32.0,20.0,2000.0,2,Engaged,1,4,,38,185132.59,0,Canada,24268,536
32.0,2,M,11,10.0,,9,EMI,,20.0,2000.0,5,Separated,0,2,MNC,38,182290.74300000002,0,Canada,23170,539
42.0,4,F,15,11.0,,13,EMI,42.0,20.0,2000.0,1,,0,2,MNC,38,211138.282,0,Canada,34181,540
27.0,4,F,10,17.0,Trailer,9,EMI,42.0,20.0,2000.0,4,Separated,1,4,Self-employed,38,127384.446,0,Canada,49156,541
28.0,4,M,15,11.0,Apartment,5,EMI,42.0,20.0,2000.0,5,Separated,0,3,MNC,38,243434.68899999998,0,Canada,24715,542
25.0,4,F,11,10.0,Apartment,13,EMI,42.0,20.0,2000.0,2,Separated,1,4,Self-employed,38,168529.372,0,Canada,17385,543
25.0,4,F,15,11.0,Slum,11,EMI,52.0,20.0,2000.0,1,Single,1,3,,38,205266.99899999998,0,Canada,41764,544
30.0,4,M,11,10.0,Trailer,5,EMI,47.0,20.0,2000.0,2,Separated,0,3,Self-employed,38,83069.674,0,Canada,47489,545
56.0,4,M,0,7.0,,7,EMI,,20.0,2000.0,6,Single,0,4,Self-employed,38,49596.206,0,Canada,28935,546
33.0,4,F,15,11.0,Bungalow,10,Applied,42.0,20.0,2000.0,1,Single,0,2,MNC,38,241708.64399999997,0,Canada,22181,547
19.0,4,F,11,10.0,,5,EMI,38.0,20.0,2000.0,4,Separated,1,3,Self-employed,38,256211.104,0,Canada,29747,548
26.0,4,F,15,11.0,Condo,2,EMI,42.0,20.0,2000.0,5,,1,3,Self-employed,38,181375.586,0,Canada,15131,549
44.0,4,F,15,11.0,Bungalow,3,Critical,52.0,20.0,2000.0,2,Married,0,3,MNC,38,244930.533,0,Canada,42961,550
34.0,4,M,11,10.0,Bungalow,7,Critical,42.0,20.0,2000.0,5,Divorced with Children,0,4,MNC,38,30455.424,0,Canada,49685,551
33.0,2,M,11,10.0,Trailer,6,EMI,,20.0,2000.0,6,Single,1,4,Self-employed,38,222944.526,0,Canada,47133,553
31.0,2,M,8,12.0,,2,Not Applied,42.0,20.0,2000.0,5,Married,1,2,MNC,38,317316.80199999997,1,Canada,38212,554
33.0,4,F,11,10.0,,6,EMI,42.0,20.0,2000.0,1,Single,0,3,MNC,38,58476.492999999995,0,Canada,29466,556
29.0,4,M,11,10.0,Trailer,0,EMI,22.0,20.0,2000.0,5,Divorced with Children,0,2,Self-employed,38,324643.416,0,Canada,48483,557
32.0,4,M,11,10.0,Apartment,12,EMI,34.0,20.0,2000.0,6,,1,3,Self-employed,38,155026.955,0,Canada,28827,558
26.0,4,F,9,14.0,Slum,13,EMI,,20.0,2000.0,2,Separated,0,3,,38,121101.47300000001,0,Canada,31380,560
52.0,4,F,9,14.0,,11,EMI,37.0,20.0,2000.0,1,Single,0,2,MNC,38,218214.11800000002,1,Canada,21745,561
45.0,4,F,15,11.0,Condo,9,EMI,52.0,20.0,2000.0,1,Single,1,3,Self-employed,38,260902.063,1,Canada,15528,562
22.0,2,M,11,10.0,Trailer,5,EMI,42.0,20.0,2000.0,5,Separated,1,4,MNC,38,89521.712,0,Canada,28070,563
50.0,4,F,9,14.0,Trailer,9,Critical,62.0,20.0,2000.0,1,Single,0,2,MNC,38,340752.665,1,Canada,17531,564
18.0,0,F,11,10.0,Bungalow,5,EMI,50.0,20.0,2000.0,4,Separated,1,4,Self-employed,38,26031.185,0,Canada,45440,565
41.0,4,F,12,15.0,,3,Paid,47.0,5033.0,2000.0,1,Single,0,3,Self-employed,38,187132.677,0,Canada,28478,566
43.0,4,M,5,5.0,,7,EMI,,20.0,2000.0,5,,0,3,MNC,25,436172.071,0,Canada,21770,567
27.0,4,F,11,10.0,Bungalow,2,Critical,37.0,20.0,2000.0,2,Divorced with Children,0,4,,38,114763.72,0,Canada,21957,568
49.0,4,F,11,10.0,,9,EMI,42.0,20.0,2000.0,1,Single,0,2,MNC,38,91256.67599999999,0,Canada,48138,571
